Movie ID,Movie Title,Year,Director,Duration,Language,Country,Rating,Actor 1,Actor 2,Actor 3,Budget,Gross,Genre,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Number of Critics,Votes,IMDB Link,IMDB Score,Aspect Ratio,Color
2267,Serenity ,2005,Joss Whedon,119,English,USA,PG-13,Adam Baldwin,Sean Maher,Michael Hitchcock,US$40000000.00,US$25335935.00,Mystery|Thriller,Mystery,Thriller,,,,276,242599,http://www.imdb.com/title/tt0379786/?ref_=fn_tt_tt_1,8,2.35,Color
2704,Against the Ropes ,2004,Charles S. Dutton,110,English,USA,PG-13,Omar Epps,Charles S. Dutton,Tim Daly,US$39000000.00,US$5881504.00,Drama|Romance,Drama,Romance,,,,76,5917,http://www.imdb.com/title/tt0312329/?ref_=fn_tt_tt_1,5.3,2.35,Color
2799,Superman III ,1983,Richard Lester,125,English,UK,PG,Margot Kidder,Robert Vaughn,Jackie Cooper,US$39000000.00,US$60000000.00,Comedy,Comedy,,,,,95,49934,http://www.imdb.com/title/tt0086393/?ref_=fn_tt_tt_1,4.9,2.35,Color
2849,Grudge Match ,2013,Peter Segal,113,English,USA,PG-13,Robert De Niro,Sylvester Stallone,Oscar Gale,US$40000000.00,US$29802761.00,Comedy|Drama,Comedy,Drama,,,,211,46480,http://www.imdb.com/title/tt1661382/?ref_=fn_tt_tt_1,6.4,1.85,Color
2879,Red Cliff ,2008,John Woo,150,Mandarin,China,R,Takeshi Kaneshiro,Tony Chiu Wai Leung,Wei Zhao,US$553632000.00,US$626809.00,Action|Adventure|Comedy,Action,Adventure,Comedy,,,160,36894,http://www.imdb.com/title/tt0425637/?ref_=fn_tt_tt_1,7.4,2.35,Color
3044,Sweet Home Alabama ,2002,Andy Tennant,108,English,USA,PG-13,Ethan Embry,Mary Lynn Rajskub,Courtney Gains,US$38000000.00,US$127214072.00,Mystery|Romance|Thriller,Mystery,Romance,Thriller,,,97,83786,http://www.imdb.com/title/tt0256415/?ref_=fn_tt_tt_1,6.1,2.35,Color
3060,The Ugly Truth ,2009,Robert Luketic,96,English,USA,R,Gerard Butler,John Michael Higgins,Eric Winter,US$38000000.00,US$88915214.00,Comedy|Drama|Musical,Comedy,Drama,Musical,,,174,163665,http://www.imdb.com/title/tt1142988/?ref_=fn_tt_tt_1,6.5,2.35,Color
3107,Sgt. Bilko ,1996,Jonathan Lynn,93,English,USA,PG,Austin Pendleton,Phil Hartman,Max Casella,US$39000000.00,US$30400000.00,Action|Drama,Action,Drama,,,,23,17810,http://www.imdb.com/title/tt0117608/?ref_=fn_tt_tt_1,5.7,2.35,Color
3108,Yentl ,1983,Barbra Streisand,132,English,UK,PG,Miriam Margolyes,Amy Irving,Steven Hill,US$12000000.00,US$30400000.00,Comedy|Drama|Fantasy|Romance,Comedy,Drama,Fantasy,Romance,,16,9503,http://www.imdb.com/title/tt0086619/?ref_=fn_tt_tt_1,6.6,1.85,Color
3218,Spy Kids 2: Island of Lost Dreams,2002,Robert Rodriguez,100,English,USA,PG,Steve Buscemi,Alexa PenaVega,Emily Osment,US$38000000.00,US$85570368.00,Drama,Drama,,,,,103,44885,http://www.imdb.com/title/tt0287717/?ref_=fn_tt_tt_1,5.1,1.85,Color
3358,Star Trek: Generations ,1994,David Carson,118,English,USA,PG,LeVar Burton,Alan Ruck,Jonathan Frakes,US$35000000.00,US$75668868.00,Comedy|Drama|Fantasy|Romance,Comedy,Drama,Fantasy,Romance,,98,60504,http://www.imdb.com/title/tt0111280/?ref_=fn_tt_tt_1,6.6,2.35,Color
3374,The Grandmaster ,2013,Kar-Wai Wong,122,Mandarin,Hong Kong,PG-13,Tony Chiu Wai Leung,Hye-kyo Song,Elvis Tsui,US$38600000.00,US$6594136.00,Drama,Drama,,,,,273,24557,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1,6.5,2.35,Color
3386,Water for Elephants ,2011,Francis Lawrence,120,English,USA,PG-13,Robert Pattinson,Christoph Waltz,James Frain,US$38000000.00,US$58700247.00,Drama|Mystery|Thriller,Drama,Mystery,Thriller,,,279,95367,http://www.imdb.com/title/tt1067583/?ref_=fn_tt_tt_1,6.9,2.35,Color
3418,Dragon Nest: Warriors' Dawn ,2014,Yuefeng Song,88,English,China,Not Rated,Blythe Auffarth,Bianca Collins,Jiao Xu,US$40000000.00,US$9210384.00,Adventure|Crime|Drama,Adventure,Crime,Drama,,,4,2169,http://www.imdb.com/title/tt2911342/?ref_=fn_tt_tt_1,6.4,2.35,Color
3426,The Hurricane ,1999,Norman Jewison,146,English,USA,R,Denzel Washington,Vincent Pastore,Deborah Kara Unger,US$38000000.00,US$50668906.00,Drama|Romance,Drama,Romance,,,,65,76016,http://www.imdb.com/title/tt0174856/?ref_=fn_tt_tt_1,7.6,1.85,Black and White
3436,Enough ,2002,Michael Apted,115,English,USA,PG-13,Bill Cobbs,Jeff Kober,Billy Campbell,US$38000000.00,US$39177215.00,Drama|Romance,Drama,Romance,,,,98,30667,http://www.imdb.com/title/tt0278435/?ref_=fn_tt_tt_1,5.6,2.35,Color
3439,Heartbreakers ,2001,David Mirkin,123,English,USA,PG-13,Sarah Silverman,Anne Bancroft,Jeffrey Jones,US$35000000.00,US$40334024.00,Action|Children|Fantasy,Action,Children,Fantasy,,,116,44168,http://www.imdb.com/title/tt0125022/?ref_=fn_tt_tt_1,6.2,2.35,Color
3489,Paul Blart: Mall Cop 2,2015,Andy Fickman,94,English,USA,PG,D.B. Woodside,Daniella Alonso,Eduardo Verástegui,US$30000000.00,US$71038190.00,Adventure|Comedy|Fantasy,Adventure,Comedy,Fantasy,,,76,23473,http://www.imdb.com/title/tt3450650/?ref_=fn_tt_tt_1,4.4,1.85,Color
3528,Angel Eyes ,2001,Luis Mandoki,102,English,USA,R,Sonia Braga,Shirley Knight,Kari Matchett,US$38000000.00,US$24044532.00,Drama|Romance,Drama,Romance,,,,106,19686,http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1,5.6,1.85,Color
3661,Joe Somebody ,2001,John Pasquin,98,English,USA,PG,Jim Belushi,Ken Marino,Kelly Lynch,US$38000000.00,US$22770864.00,Horror|Sci-Fi|Thriller,Horror,Sci-Fi,Thriller,,,55,8433,http://www.imdb.com/title/tt0279889/?ref_=fn_tt_tt_1,5.5,1.85,Color
3662,The Ninth Gate ,1999,Roman Polanski,133,English,Spain,R,Johnny Depp,Frank Langella,Lena Olin,US$38000000.00,US$18653746.00,Horror|Sci-Fi|Thriller,Horror,Sci-Fi,Thriller,,,172,137722,http://www.imdb.com/title/tt0142688/?ref_=fn_tt_tt_1,6.7,2.35,Color
3712,Extreme Measures ,1996,Michael Apted,118,English,USA,R,J.K. Simmons,Paul Guilfoyle,Bill Nunn,US$38000000.00,US$17305211.00,Comedy,Comedy,,,,,47,14066,http://www.imdb.com/title/tt0116259/?ref_=fn_tt_tt_1,6.1,2.35,Color
3764,Rock Star ,2001,Stephen Herek,105,English,USA,R,Beth Grant,Dagmara Dominczyk,Matthew Glave,US$57000000.00,US$16991902.00,Action|Crime|Thriller,Action,Crime,Thriller,,,107,34592,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1,6.2,2.35,Color
3774,Precious ,2009,Lee Daniels,109,English,USA,R,Mo'Nique,Gabourey Sidibe,Mariah Carey,US$10000000.00,US$47536959.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,323,86955,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,7.3,1.85,Color
3809,Precious ,2009,Lee Daniels,109,English,USA,R,Mo'Nique,Gabourey Sidibe,Mariah Carey,US$10000000.00,US$47536959.00,Comedy,Comedy,,,,,323,86956,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,7.3,1.85,Color
3869,White Squall ,1996,Ridley Scott,129,English,USA,PG-13,Jeff Bridges,Jason Marsden,Ethan Embry,US$38000000.00,US$10300000.00,Comedy,Comedy,,,,,37,17859,http://www.imdb.com/title/tt0118158/?ref_=fn_tt_tt_1,6.6,2.35,Color
4040,The Thing ,1982,John Carpenter,109,English,USA,R,Wilford Brimley,Richard Masur,David Clennon,US$15000000.00,US$13782838.00,Comedy,Comedy,,,,,297,258078,http://www.imdb.com/title/tt0084787/?ref_=fn_tt_tt_1,8.2,2.35,Color
4061,Riddick ,2013,David Twohy,127,English,USA,R,Vin Diesel,Nolan Gerard Funk,Bokeem Woodbine,US$38000000.00,US$41997790.00,Drama|Romance,Drama,Romance,,,,302,125305,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,6.4,2.35,Color
4200,Switchback ,1997,Jeb Stuart,118,English,USA,R,Gregory Scott Cummins,Claudia Stedelin,Ted Markland,US$37000000.00,US$6482195.00,Action,Action,,,,,38,9740,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1,6.4,2.35,Color
4203,Texas Rangers ,2001,Steve Miner,110,English,USA,PG-13,Tom Skerritt,Usher Raymond,Leonor Varela,US$38000000.00,US$623374.00,Action|Crime|Drama,Action,Crime,Drama,,,31,4757,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,5.2,2.35,Color
4285,City of Ember ,2008,Gil Kenan,90,English,USA,PG,Bill Murray,Toby Jones,Harry Treadaway,US$55000000.00,US$7871693.00,Comedy|Romance,Comedy,Romance,,,,118,52908,http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1,6.5,2.35,Color
4290,The Master ,2012,Paul Thomas Anderson,144,English,USA,R,Mike Howard,Jeffrey W. Jenkins,Bruce Goodchild,US$32000000.00,US$16377274.00,Comedy|Drama|Musical,Comedy,Drama,Musical,,,546,105144,http://www.imdb.com/title/tt1560747/?ref_=fn_tt_tt_1,7.1,1.85,Color
4321,Virgin Territory ,2007,David Leland,97,English,Italy,R,Hayden Christensen,Ryan Cartwright,David Walliams,US$38000000.00,US$5411000.00,Comedy|Western,Comedy,Western,,,,21,6691,http://www.imdb.com/title/tt0437954/?ref_=fn_tt_tt_1,4.8,1.85,Color
4351,The Express ,2008,Gary Fleder,130,English,USA,PG,Dennis Quaid,Nicole Beharie,Charles S. Dutton,US$40000000.00,US$9589875.00,Action|Crime|Thriller,Action,Crime,Thriller,,,86,16673,http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1,7.3,2.35,Black and White
4409,The 5th Wave,2016,J Blakeson,112,English,USA,PG-13,Chloë Grace Moretz,Maggie Siff,Nick Robinson,US$38000000.00,US$34912982.00,Comedy|Drama|Mystery|Thriller,Comedy,Drama,Mystery,Thriller,,194,55617,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,5.2,2.35,Color
4430,Creed ,2015,Ryan Coogler,133,English,USA,PG-13,Sylvester Stallone,Phylicia Rashad,Graham McTavish,US$35000000.00,US$109712885.00,Horror,Horror,,,,,437,146708,http://www.imdb.com/title/tt3076658/?ref_=fn_tt_tt_1,7.7,2.35,Color
4494,The Town ,2010,Ben Affleck,150,English,USA,R,Jeremy Renner,Jon Hamm,Owen Burke,US$37000000.00,US$92173235.00,Comedy|Sci-Fi,Comedy,Sci-Fi,,,,378,280228,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,7.6,2.35,Color
4688,What to Expect When You're Expecting ,2012,Kirk Jones,110,English,USA,PG-13,Anna Kendrick,Dennis Quaid,Thomas Lennon,US$40000000.00,US$41102171.00,Adventure|Drama,Adventure,Drama,,,,170,57266,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,5.7,2.35,Color
4787,Burn After Reading ,2008,Ethan Coen,96,English,USA,R,J.K. Simmons,Brad Pitt,Kevin Sussman,US$37000000.00,US$60338891.00,Drama,Drama,,,,,341,248468,http://www.imdb.com/title/tt0887883/?ref_=fn_tt_tt_1,7,1.85,Color
4862,Nim's Island ,2008,Jennifer Flackett,96,English,USA,PG,Gerard Butler,Anthony Simcoe,Christopher James Baker,US$37000000.00,US$48006503.00,Drama,Drama,,,,,139,28109,http://www.imdb.com/title/tt0410377/?ref_=fn_tt_tt_1,6,2.35,Color
4980,Rush ,2013,Ron Howard,123,English,UK,R,Chris Hemsworth,Olivia Wilde,Alexandra Maria Lara,US$38000000.00,US$26903709.00,Adventure|Comedy|Fantasy|Sci-Fi,Adventure,Comedy,Fantasy,Sci-Fi,,393,312629,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,8.1,2.35,Color
5034,Magnolia ,1999,Paul Thomas Anderson,188,English,USA,R,Patton Oswalt,Neil Flynn,Jim Meskimen,US$37000000.00,US$22450975.00,Drama|Romance,Drama,Romance,,,,224,241030,http://www.imdb.com/title/tt0175880/?ref_=fn_tt_tt_1,8,2.35,Color
5279,Cop Out ,2010,Kevin Smith,107,English,USA,R,Bruce Willis,Tracy Morgan,Kevin Pollak,US$37000000.00,US$44867349.00,Comedy|Romance,Comedy,Romance,,,,203,75347,http://www.imdb.com/title/tt1385867/?ref_=fn_tt_tt_1,5.6,2.35,Color
5359,How to Be Single ,2016,Christian Ditter,110,English,USA,R,Alison Brie,Damon Wayans Jr.,Nicholas Braun,US$38000000.00,US$46813366.00,Drama,Drama,,,,,148,39440,http://www.imdb.com/title/tt1292566/?ref_=fn_tt_tt_1,6.1,2.35,Color
5361,Dolphin Tale ,2011,Charles Martin Smith,113,English,USA,PG,Morgan Freeman,Michael Roark,Harry Connick Jr.,US$37000000.00,US$72279690.00,Adventure,Adventure,,,,,131,17948,http://www.imdb.com/title/tt1564349/?ref_=fn_tt_tt_1,6.9,1.85,Color
5541,Twilight ,2008,Catherine Hardwicke,122,English,USA,PG-13,Kristen Stewart,Taylor Lautner,Anna Kendrick,US$37000000.00,US$191449475.00,Action|Comedy|Romance|War,Action,Comedy,Romance,War,,350,348007,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,5.2,2.35,Color
5585,Twilight ,2008,Catherine Hardwicke,122,English,USA,PG-13,Kristen Stewart,Taylor Lautner,Anna Kendrick,US$37000000.00,US$191449475.00,Comedy,Comedy,,,,,350,348010,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,5.2,2.35,Color
5637,John Q ,2002,Nick Cassavetes,116,English,USA,PG-13,Denzel Washington,Laura Harring,Anne Heche,US$36000000.00,US$71026631.00,Drama,Drama,,,,,129,98899,http://www.imdb.com/title/tt0251160/?ref_=fn_tt_tt_1,7,1.85,Color
5823,Blue Streak ,1999,Les Mayfield,93,English,USA,PG-13,Peter Greene,Dave Chappelle,Tamala Jones,US$65000000.00,US$68208190.00,Drama,Drama,,,,,40,60572,http://www.imdb.com/title/tt0181316/?ref_=fn_tt_tt_1,6.3,1.85,Color
5841,We're the Millers ,2013,Rawson Marshall Thurber,118,English,USA,R,Laura-Leigh,Molly C. Quinn,Thomas Lennon,US$37000000.00,US$150368971.00,Adventure|Romance,Adventure,Romance,,,,289,316671,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,7,2.35,Color
5843,Breakdown ,1997,Jonathan Mostow,93,English,USA,R,Kathleen Quinlan,M.C. Gainey,J.T. Walsh,US$36000000.00,US$50129186.00,Action|Drama,Action,Drama,,,,72,38399,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1,6.9,2.35,Color
5964,Never Say Never Again ,1983,Irvin Kershner,121,English,UK,PG,Bernie Casey,Klaus Maria Brandauer,Barbara Carrera,US$36000000.00,US$55500000.00,Action|Comedy,Action,Comedy,,,,89,48636,http://www.imdb.com/title/tt0086006/?ref_=fn_tt_tt_1,6.2,2.35,Color
5970,Hot Tub Time Machine ,2010,Steve Pink,101,English,USA,R,Charlie McDermott,Collette Wolfe,Crystal Lowe,US$36000000.00,US$50213619.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,265,139184,http://www.imdb.com/title/tt1231587/?ref_=fn_tt_tt_1,6.4,1.85,Color
6203,Dolphin Tale 2,2014,Charles Martin Smith,107,English,USA,PG,Morgan Freeman,Taylor Blackwell,Harry Connick Jr.,US$36000000.00,US$42019483.00,Comedy,Comedy,,,,,54,6069,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,6.4,1.85,Color
6318,Reindeer Games ,2000,John Frankenheimer,124,English,USA,R,Charlize Theron,James Frain,Clarence Williams III,US$34000000.00,US$23360779.00,Comedy|Romance,Comedy,Romance,,,,126,31113,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,5.7,2.35,Color
6319,A Man Apart ,2003,F. Gary Gray,109,English,USA,R,Vin Diesel,Jeff Kober,Larenz Tate,US$36000000.00,US$26183197.00,Comedy|Drama,Comedy,Drama,,,,110,38348,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,6.1,2.35,Color
6320,Aloha ,2015,Cameron Crowe,105,English,USA,PG-13,Emma Stone,Bradley Cooper,Bill Murray,US$37000000.00,US$20991497.00,Comedy,Comedy,,,,,138,39778,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,5.4,1.85,Color
6387,Aloha ,2015,Cameron Crowe,105,English,USA,PG-13,Emma Stone,Bradley Cooper,Bill Murray,US$37000000.00,US$20991497.00,Action|Comedy|Crime|Thriller,Action,Comedy,Crime,Thriller,,138,39782,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,5.4,1.85,Color
6424,Ghosts of Mississippi ,1996,Rob Reiner,130,English,USA,PG-13,Alexa PenaVega,Virginia Madsen,Craig T. Nelson,US$36000000.00,US$13052741.00,Comedy|Crime|Mystery|Romance,Comedy,Crime,Mystery,Romance,,31,8531,http://www.imdb.com/title/tt0116410/?ref_=fn_tt_tt_1,6.7,1.85,Color
6440,Snow Falling on Cedars ,1999,Scott Hicks,127,English,USA,PG-13,Rick Yune,Reeve Carney,Daniel von Bargen,US$36000000.00,US$14378353.00,Drama|Thriller,Drama,Thriller,,,,95,12375,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1,6.8,2.35,Color
6466,The Rite ,2011,Mikael Håfström,114,English,USA,PG-13,Anthony Hopkins,Colin O'Donoghue,Toby Jones,US$37000000.00,US$33037754.00,Drama|Romance,Drama,Romance,,,,267,75864,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,6,2.35,Color
6476,Gattaca ,1997,Andrew Niccol,106,English,USA,PG-13,Blair Underwood,Xander Berkeley,Mason Gamble,US$36000000.00,US$12339633.00,Mystery|Thriller,Mystery,Thriller,,,,175,220591,http://www.imdb.com/title/tt0119177/?ref_=fn_tt_tt_1,7.8,2.35,Color
6518,Isn't She Great ,2000,Andrew Bergman,95,English,USA,R,Stockard Channing,Nathan Lane,John Larroquette,US$36000000.00,US$2954405.00,Action|War,Action,War,,,,63,1977,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,5.3,1.85,Color
6558,Space Chimps ,2008,Kirk De Micco,81,English,USA,G,Cheryl Hines,Kenan Thompson,Omid Abtahi,US$37000000.00,US$30105968.00,Comedy|Drama,Comedy,Drama,,,,85,8860,http://www.imdb.com/title/tt0482603/?ref_=fn_tt_tt_1,4.5,2.35,Color
6574,Head of State ,2003,Chris Rock,95,English,USA,PG-13,Bernie Mac,Dylan Baker,Tracy Morgan,US$35200000.00,US$37788228.00,Action|Sci-Fi|Thriller,Action,Sci-Fi,Thriller,,,44,15046,http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1,5.4,1.85,Color
6577,The Hangover ,2009,Todd Phillips,108,English,USA,R,Bradley Cooper,Rob Riggle,Mike Epps,US$35000000.00,US$277313371.00,Action|Drama,Action,Drama,,,,334,583341,http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1,7.8,2.35,Color
6642,Ip Man 3,2015,Wilson Yip,105,Cantonese,Hong Kong,PG-13,Mike Tyson,Lynn Hung,Kwok-Kwan Chan,US$36000000.00,US$2126511.00,Action|Crime,Action,Crime,,,,78,21912,http://www.imdb.com/title/tt2888046/?ref_=fn_tt_tt_1,7.2,2.35,Color
6721,Austin Powers: The Spy Who Shagged Me ,1999,Jay Roach,95,English,USA,PG-13,Muse Watson,Verne Troyer,Robert Wagner,US$33000000.00,US$205399422.00,Action|Adventure|Drama,Action,Adventure,Drama,,,199,181225,http://www.imdb.com/title/tt0145660/?ref_=fn_tt_tt_1,6.6,2.35,Color
6780,Batman ,1989,Tim Burton,126,English,USA,PG-13,Michael Gough,Jack Palance,William Hootkins,US$35000000.00,US$251188924.00,Documentary,Documentary,,,,,186,269033,http://www.imdb.com/title/tt0096895/?ref_=fn_tt_tt_1,7.6,1.85,Color
6796,There Be Dragons ,2011,Roland Joffé,102,English,Spain,PG-13,Jordi Mollà,Dougray Scott,Lily Cole,US$36000000.00,US$1068392.00,Crime|Drama,Crime,Drama,,,,77,3865,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,5.9,2.35,Color
6797,Lethal Weapon 3,1992,Richard Donner,121,English,USA,R,Rene Russo,Nick Chinlund,Stuart Wilson,US$35000000.00,US$144731527.00,Crime|Drama,Crime,Drama,,,,68,128010,http://www.imdb.com/title/tt0104714/?ref_=fn_tt_tt_1,6.7,2.35,Color
6810,The Blind Side ,2009,John Lee Hancock,129,English,USA,PG-13,Catherine Dyer,Quinton Aaron,Kim Dickens,US$29000000.00,US$255950375.00,Drama|Thriller,Drama,Thriller,,,,261,223127,http://www.imdb.com/title/tt0878804/?ref_=fn_tt_tt_1,7.7,1.85,Color
6832,Spy Kids ,2001,Robert Rodriguez,88,English,USA,PG,Alexa PenaVega,Cheech Marin,Daryl Sabara,US$35000000.00,US$112692062.00,Drama,Drama,,,,,122,84325,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,5.4,1.85,Color
6944,Horrible Bosses ,2011,Seth Gordon,106,English,USA,R,Kevin Spacey,Lindsay Sloane,Reginald Ballard,US$35000000.00,US$117528646.00,Comedy,Comedy,,,,,340,353442,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,6.9,2.35,Color
6971,True Grit ,2010,Ethan Coen,110,English,USA,PG-13,Matt Damon,Jeff Bridges,Bruce Green,US$38000000.00,US$171031347.00,Drama|Thriller,Drama,Thriller,,,,493,240962,http://www.imdb.com/title/tt1403865/?ref_=fn_tt_tt_1,7.7,2.35,Color
6977,The Devil Wears Prada ,2006,David Frankel,109,English,USA,PG-13,Meryl Streep,Anne Hathaway,Rebecca Mader,US$35000000.00,US$124732962.00,Action|Crime|Drama,Action,Crime,Drama,,,208,286178,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,6.8,2.35,Color
6978,Star Trek: The Motion Picture ,1979,Robert Wise,143,English,USA,PG,Leonard Nimoy,Nichelle Nichols,Walter Koenig,US$35000000.00,US$82300000.00,Comedy|Drama,Comedy,Drama,,,,134,63330,http://www.imdb.com/title/tt0079945/?ref_=fn_tt_tt_1,6.4,2.35,Color
6994,Identity Thief ,2013,Seth Gordon,120,English,USA,R,Jon Favreau,Eric Stonestreet,T.I.,US$35000000.00,US$134455175.00,Action|Comedy,Action,Comedy,,,,275,97664,http://www.imdb.com/title/tt2024432/?ref_=fn_tt_tt_1,5.7,2.35,Color
6996,Cape Fear ,1991,Martin Scorsese,128,English,USA,R,Robert De Niro,Robert Mitchum,Joe Don Baker,US$35000000.00,US$79100000.00,Action|Sci-Fi,Action,Sci-Fi,,,,120,127503,http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1,7.3,2.35,Color
7000,21,2008,Robert Luketic,123,English,USA,PG-13,Kevin Spacey,Jim Sturgess,Josh Gad,US$35000000.00,US$81159365.00,Action|Adventure|Comedy,Action,Adventure,Comedy,,,144,191470,http://www.imdb.com/title/tt0478087/?ref_=fn_tt_tt_1,6.8,2.35,Color
7005,Trainwreck ,2015,Judd Apatow,129,English,Japan,R,Amy Schumer,Randall Park,Josh Segarra,US$35000000.00,US$110008260.00,Comedy,Comedy,,,,,332,94241,http://www.imdb.com/title/tt3152624/?ref_=fn_tt_tt_1,6.3,2.35,Color
7007,Guess Who ,2005,Kevin Rodney Sullivan,105,English,USA,PG-13,Bernie Mac,Nicole Sullivan,Sherri Shepherd,US$35000000.00,US$67962333.00,Action|Comedy|Crime|Drama|Thriller,Action,Comedy,Crime,Drama,Thriller,104,33887,http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1,5.9,1.85,Color
7037,The English Patient ,1996,Anthony Minghella,162,English,USA,R,Colin Firth,Kristin Scott Thomas,Jürgen Prochnow,US$27000000.00,US$78651430.00,Comedy|Drama,Comedy,Drama,,,,116,142067,http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1,7.4,1.85,Color
7101,L.A. Confidential ,1997,Curtis Hanson,138,English,USA,R,Kevin Spacey,Matt McCoy,Paul Guilfoyle,US$35000000.00,US$64604977.00,Comedy|Romance,Comedy,Romance,,,,177,414219,http://www.imdb.com/title/tt0119488/?ref_=fn_tt_tt_1,8.3,2.35,Color
7123,Sky High ,2005,Mike Mitchell,100,English,USA,PG,Michael Angarano,Kelly Preston,Nicholas Braun,US$35000000.00,US$63939454.00,Drama|Fantasy|Mystery|Sci-Fi,Drama,Fantasy,Mystery,Sci-Fi,,127,61321,http://www.imdb.com/title/tt0405325/?ref_=fn_tt_tt_1,6.2,2.35,Color
7918,In & Out ,1997,Frank Oz,90,English,USA,PG-13,Tom Selleck,Wilford Brimley,Lauren Ambrose,US$35000000.00,US$63826569.00,Drama,Drama,,,,,83,32416,http://www.imdb.com/title/tt0119360/?ref_=fn_tt_tt_1,6.3,1.85,Color
7930,Species ,1995,Roger Donaldson,108,English,USA,R,Natasha Henstridge,Marg Helgenberger,Jordan Lund,US$35000000.00,US$60054449.00,Horror|Mystery|Thriller,Horror,Mystery,Thriller,,,97,61018,http://www.imdb.com/title/tt0114508/?ref_=fn_tt_tt_1,5.8,2.35,Color
8158,A Nightmare on Elm Street ,1984,Wes Craven,101,English,USA,X,Johnny Depp,Lin Shaye,Amanda Wyss,US$1800000.00,US$26505000.00,Crime|Drama,Crime,Drama,,,,256,149285,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,7.5,1.85,Color
8580,A Nightmare on Elm Street ,1984,Wes Craven,101,English,USA,X,Johnny Depp,Lin Shaye,Amanda Wyss,US$1800000.00,US$26505000.00,Adventure|Comedy|Fantasy|Musical,Adventure,Comedy,Fantasy,Musical,,256,149293,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,7.5,1.85,Color
8720,The Cell ,2000,Tarsem Singh,109,English,USA,R,Dylan Baker,Jake Weber,James Gammon,US$33000000.00,US$61280963.00,Comedy,Comedy,,,,,225,79877,http://www.imdb.com/title/tt0209958/?ref_=fn_tt_tt_1,6.3,2.35,Color
8935,The Man in the Iron Mask ,1998,Randall Wallace,132,English,USA,PG-13,Leonardo DiCaprio,Anne Parillaud,Judith Godrèche,US$35000000.00,US$56876365.00,Children|Comedy,Children,Comedy,,,,83,125219,http://www.imdb.com/title/tt0120744/?ref_=fn_tt_tt_1,6.4,1.85,Color
